kode,text
69104,Mencatat dan mengarsip dokumen resmi
69104,Membuat perjanjian pra-nikah
69104,Mengurus akta kelahiran dan kematian
69104,Memberikan konsultasi hukum cepat
69104,Memverifikasi keaslian dokumen
69104,Membuat akta pendirian yayasan
69104,Mengelola berkas kepemilikan tanah
69104,Menyelesaikan masalah warisan keluarga
69104,Menyiapkan akta hibah properti
69104,Mengurus perizinan usaha mikro
69104,Menangani pengesahan tanda tangan
69104,Mengurus balik nama sertifikat tanah
69104,Membuat perjanjian sewa menyewa
69104,Memberikan nasihat hukum bisnis
69104,Menyiapkan akta perjanjian utang piutang
69104,Mengurus pendaftaran merek dagang
69104,Menangani masalah perceraian
69104,Membuat akta kuasa hukum
69104,Menyelesaikan sengketa tanah ringan
69104,Mengurus legalitas PT/CV
69104,Mengawasi proses lelang properti
69104,Membuat akta perjanjian kerja
69104,Konsultasi hukum terkait properti
69104,Memproses akta jual beli kendaraan
69104,Memberikan legalitas surat pernyataan
69104,Membuat akta perjanjian kerjasama
69104,Menyiapkan surat pernyataan ahli waris
69104,Mengurus dokumen perceraian
69104,Memverifikasi keabsahan dokumen penting
69104,Menjadi mediator sengketa perdata
69104,Mengurus surat wasiat
69104,Memberikan konsultasi hukum keluarga
69104,Membuat akta pendirian koperasi
69104,Menangani sengketa kontrak bisnis
69104,Mengurus perizinan lingkungan usaha
69104,Membuat akta pembagian waris
69104,Konsultasi hukum waris
69104,Memproses surat kuasa
69104,Menyiapkan akta pengakuan anak
69104,Membuat perjanjian pinjaman uang
69104,Memberikan legalitas dokumen bisnis
69104,Memeriksa keaslian dokumen legal
69104,Mengurus persyaratan perizinan
69104,Menangani aspek hukum investasi
69201,Mengelola pembukuan dan catatan keuangan
69201,Menyusun laporan keuangan bulanan
69201,Menganalisis kinerja keuangan perusahaan
69201,Memeriksa laporan keuangan rutin
69201,Melakukan audit internal perusahaan
69201,Menyiapkan laporan pajak tahunan
69201,Melakukan rekonsiliasi bank
69201,Mengelola piutang dan utang usaha
69201,Membuat jurnal transaksi keuangan
69201,Memproses transaksi keuangan harian
69201,Menghitung dan membayar gaji karyawan
69201,Menyusun anggaran perusahaan tahunan
69201,Mengendalikan pengeluaran perusahaan
69201,Membuat laporan arus kas
69201,Memastikan kepatuhan pajak perusahaan
69201,Memberikan konsultasi keuangan
69201,Menyiapkan laporan keuangan konsolidasi
69201,Melakukan analisis varians
69201,Mengelola aset tetap perusahaan
69201,Membuat laporan laba rugi
69201,Membuat neraca perusahaan
69201,Melakukan pemeriksaan buku besar
69201,Memastikan keakuratan data keuangan
69201,Menginput data transaksi keuangan
69201,Membuat laporan keuangan interim
69201,Melakukan audit eksternal
69201,Memeriksa dokumen pendukung transaksi
69201,Mengelola sistem akuntansi
69201,Melatih staf keuangan
69201,Menyiapkan laporan keuangan sesuai standar
69201,Melakukan perencanaan keuangan
69201,Mengelola risiko keuangan perusahaan
69201,Membuat proyeksi keuangan
69201,Menyusun laporan biaya produksi
69201,Menganalisis struktur modal perusahaan
69201,Membuat laporan keuangan untuk investor
69201,Melakukan evaluasi kinerja keuangan
69201,Menyusun anggaran kas
69201,Mengelola kas perusahaan
69201,Melakukan penilaian aset
69201,Mengembangkan sistem akuntansi baru
69201,Memastikan kepatuhan terhadap peraturan
69201,Membantu persiapan IPO
69201,Melakukan due diligence keuangan
69201,Menyusun laporan keberlanjutan
69201,Menganalisis kinerja produk
69201,Menyediakan data untuk pengambilan keputusan
69201,Mengelola risiko kredit
69201,Memastikan efisiensi keuangan
69201,Menyusun laporan pajak PPh
69202,Konsultasi pajak pendapatan pribadi dan usaha
69202,"Siapkan laporan pajak, hindari sanksi"
69202,Bantuan pajak untuk wiraswastawan
69202,Perwakilan pajak hadapi petugas pajak
69202,"Nasihat pajak, solusi keuangan terbaik"
69202,Penyiapan SPT Tahunan & Bulanan
69202,Konsultasi PPh Orang Pribadi
69202,Mengelola kewajiban pajak Anda
69202,Bantuan pajak bagi UMKM
69202,"Analisis dampak pajak, efisien"
69202,"Perencanaan pajak, optimalisasi aset"
69202,Konsultasi Pajak Perusahaan Kecil
69202,Penyelesaian sengketa pajak
69202,Kiat-kiat pajak untuk bisnis
69202,Jasa Konsultasi Perpajakan Lengkap
69202,"Hitung pajak, lebih mudah dan cepat"
69202,Optimalkan pengembalian pajak Anda
69202,Konsultasi PPh Badan Usaha
69202,Permasalahan pajak selesai tuntas
69202,Pendampingan pemeriksaan pajak
69202,Buat SPT Tahunan cepat & tepat
69202,Konsultan pajak profesional Anda
69202,Hindari masalah pajak dengan bijak
69202,Solusi cerdas masalah perpajakan
69202,Jasa Konsultasi Pajak Online
69202,Layanan pajak pribadi & bisnis
69202,Pengurusan pajak tepat waktu
69202,Nasihat pajak untuk investasi
69202,Perencanaan pajak warisan & hadiah
69202,Tuntaskan masalah pajak Anda!
69202,Konsultan Pajak Berpengalaman
69202,Dapatkan pengembalian pajak maksimal
69202,"Bimbingan pajak, bisnis lancar"
69202,Tata kelola pajak yang baik
69202,Perhitungan Pajak Akurat & Cepat
69202,Ahli pajak siap membantu Anda
69202,Konsultasi pajak yang terpercaya
69202,Penyusunan laporan keuangan pajak
69202,"Optimalkan pajak, tingkatkan laba"
69202,"Bantuan pajak, tingkatkan efisiensi"
69202,Strategi pajak yang efektif
69202,Jasa Perencanaan Pajak Bisnis
69202,Kiat pajak untuk pengusaha
69202,Konsultasi pajak untuk karyawan
69202,Mengatasi masalah pajak kompleks
69202,Mengurangi beban pajak legal
69202,Solusi pajak yang personal
69202,Manajemen Pajak Efektif dan Efisien
69202,Penyelesaian sengketa pajak
69202,Konsultasi tentang kebijakan pajak
70100,Mengelola strategi perusahaan dan organisasi.
70100,Mengawasi kinerja operasional perusahaan.
70100,Membuat keputusan strategis perusahaan sehari-hari.
70100,Merencanakan dan mengkoordinasi kegiatan perusahaan.
70100,Mengatur dan mengelola kantor pusat.
70100,Mengawasi kinerja kantor administrasi pusat.
70100,Memutuskan kebijakan perusahaan dan enterprise.
70100,Mengelola kegiatan kantor yang berbadan hukum.
70100,Mengawasi dan mengelola kantor distrik.
70100,Mengelola administrasi dan dokumentasi perusahaan.
70100,Melakukan fungsi kontrol dan pengawasan.
70100,Membuat perencanaan strategis perusahaan.
70100,Mengelola kantor wilayah/cabang perusahaan.
70100,Mengoordinasi aktivitas seluruh unit usaha.
70100,Menyusun strategi pertumbuhan perusahaan.
70100,Mengelola keuangan dan anggaran perusahaan.
70100,Mengawasi pelaksanaan keputusan manajemen.
70100,Menyusun laporan kinerja perusahaan.
70100,Memastikan kepatuhan terhadap peraturan.
70100,Mengoordinasi kegiatan operasional sehari-hari.
70100,Mengembangkan strategi dan regulasi perusahaan.
70100,Evaluasi kinerja dan peningkatan efisiensi.
70100,Memimpin rapat manajemen perusahaan.
70100,Menetapkan tujuan dan sasaran perusahaan.
70100,Memantau pencapaian target perusahaan.
70100,Mengelola risiko dan krisis perusahaan.
70100,Menjalankan manajemen perusahaan secara keseluruhan.
70100,Membangun dan memelihara budaya perusahaan.
70100,Melakukan analisis bisnis dan kinerja.
70100,Berkoordinasi dengan departemen/unit lain.
70100,Menyelesaikan masalah operasional perusahaan.
70100,Memantau dan mengendalikan anggaran perusahaan.
70100,Mengelola sumber daya manusia perusahaan.
70100,Menjaga hubungan dengan pemangku kepentingan.
70100,Merancang struktur organisasi perusahaan.
70100,Mengelola komunikasi internal dan eksternal.
70100,Mengembangkan dan menerapkan kebijakan perusahaan.
70100,Memastikan kualitas produk dan layanan.
70100,Mengawasi kegiatan pemasaran dan penjualan.
70100,Membuat rekomendasi untuk perbaikan perusahaan.
70100,Merencanakan strategi jangka panjang perusahaan.
70100,Memutuskan investasi perusahaan dan enterprise.
70100,Mengontrol pelaksanaan rencana strategis.
70100,Mengevaluasi efektivitas strategi perusahaan.
70100,Membina hubungan baik dengan pelanggan.
70100,Berkoordinasi dengan pihak eksternal/mitra.
70100,Memastikan kelancaran operasional perusahaan.
70100,Mengelola dan mengembangkan aset perusahaan.
70100,Mengawasi perkembangan bisnis secara keseluruhan.
70100,Memastikan keberlangsungan bisnis perusahaan.
70203,Mengelola citra publik perusahaan secara aktif
70203,Membangun hubungan baik dengan media
70203,Menyusun strategi komunikasi perusahaan
70203,Mengelola rilis pers dan publikasi
70203,Menangani pertanyaan dari media dan publik
70203,Memantau sentimen publik terhadap merek
70203,Merencanakan dan melaksanakan acara perusahaan
70203,Menulis konten untuk media sosial
70203,Mengelola kampanye komunikasi internal
70203,Berkomunikasi dengan pemangku kepentingan utama
70203,Menyusun pidato untuk eksekutif perusahaan
70203,Menangani krisis komunikasi dengan cepat
70203,Membuat materi komunikasi visual
70203,Menganalisis efektivitas kampanye PR
70203,Berkoordinasi dengan tim pemasaran
70203,Membangun jaringan dengan jurnalis
70203,Menjaga reputasi perusahaan online
70203,Mengelola akun media sosial perusahaan
70203,Menulis siaran pers informatif
70203,Memastikan konsistensi pesan perusahaan
70203,Membina hubungan baik dengan pelanggan
70203,Menangani keluhan dan umpan balik publik
70203,Menciptakan kesadaran merek positif
70203,Menganalisis tren komunikasi terkini
70203,Menyusun rencana manajemen krisis
70203,Berkontribusi pada publikasi internal perusahaan
70203,Berkoordinasi dengan agensi PR eksternal
70203,Merancang program tanggung jawab sosial perusahaan
70203,Mengawasi anggaran departemen PR
70203,Membina hubungan baik dengan komunitas
70203,Menulis artikel untuk blog perusahaan
70203,Memproduksi video promosi perusahaan
70203,Mengelola konten website perusahaan
70203,Menulis konten media sosial yang menarik
70203,Memantau percakapan online tentang merek
70203,Mencari peluang publikasi media
70203,Menganalisis kinerja media sosial
70203,Berkontribusi pada strategi pemasaran digital
70203,Mengelola database kontak media
70203,Menyelenggarakan konferensi pers
70203,Menulis dan merilis laporan tahunan
70203,Membangun kemitraan strategis
70203,Memberikan pelatihan komunikasi
70203,Mengelola isu-isu publik yang sensitif
70203,Menciptakan konten yang relevan dan menarik
70203,Memastikan kepatuhan terhadap standar etika
70203,Mendukung peluncuran produk baru
70203,Melakukan riset media dan persepsi publik
70203,Mengembangkan strategi komunikasi internal
70203,Membangun dan menjaga reputasi online
70209,Konsultan manajemen strategi bisnis
70209,Konsultan keuangan dan investasi
70209,Perencana strategi pemasaran produk
70209,Konsultan sumber daya manusia perusahaan
70209,Pengendali jadwal produksi pabrik
70209,Penasihat pengembangan usaha kecil
70209,Konsultan efisiensi operasional bisnis
70209,Perancang sistem akuntansi biaya
70209,Pengawas anggaran belanja perusahaan
70209,Konsultan studi kelayakan infrastruktur
70209,Penasihat manajemen agribisnis
70209,Konsultan perencanaan organisasi perusahaan
70209,Pengelola informasi manajemen
70209,Penasihat kebijakan pemasaran
70209,Konsultan restrukturisasi perusahaan
70209,Pengembang sistem informasi manajemen
70209,Konsultan peningkatan kinerja SDM
70209,Pengendali produksi manufaktur
70209,Penasihat investasi properti
70209,Konsultan perencanaan bisnis startup
70209,Konsultan pengembangan produk baru
70209,Pengawas kinerja departemen keuangan
70209,Konsultan pelatihan manajemen SDM
70209,Pengendali rantai pasokan logistik
70209,Penasihat pengembangan usaha waralaba
70209,Konsultan manajemen risiko bisnis
70209,Perancang sistem penggajian karyawan
70209,Pengawas anggaran proyek pembangunan
70209,Konsultan studi pemasaran produk
70209,Penasihat investasi saham dan obligasi
70209,Konsultan perencanaan strategis IT
70209,Pengembang sistem informasi akuntansi
70209,Konsultan pengembangan karier karyawan
70209,Pengendali kualitas produksi pabrik
70209,Penasihat pengembangan usaha online
70209,Konsultan manajemen perubahan organisasi
70209,Perancang laporan keuangan perusahaan
70209,Pengawas kinerja penjualan produk
70209,Konsultan perencanaan promosi produk
70209,Penasihat investasi reksa dana
70209,Konsultan pengembangan aplikasi bisnis
70209,Pengembang sistem CRM perusahaan
70209,Konsultan pengembangan kepemimpinan
70209,Pengendali biaya produksi manufaktur
70209,Penasihat pengembangan pasar internasional
70209,Konsultan manajemen pengetahuan bisnis
70209,Perancang strategi digital marketing
70209,Pengawas kinerja customer service
70209,Konsultan perencanaan bisnis berkelanjutan
70209,Penasihat investasi aset digital
71101,Konsultasi desain arsitektur gedung perkantoran.
71101,Merancang proyek perumahan modern minimalis.
71101,Membuat studi kelayakan bangunan komersial.
71101,Mengawasi konstruksi gedung sekolah baru.
71101,Mendesain tata ruang fasilitas publik.
71101,Konsultasi arsitektur untuk proyek residensial.
71101,Membuat denah bangunan pabrik manufaktur.
71101,Merancang interior ruang perkantoran.
71101,Menginspeksi bangunan gudang penyimpanan.
71101,Membuat perencanaan kota berkelanjutan.
71101,Konsultasi arsitektur bangunan komersial.
71101,Mendesain bangunan rumah sakit modern.
71101,Menyusun dokumen perencanaan teknis gedung.
71101,Mengawasi pelaksanaan konstruksi gedung tinggi.
71101,Membuat desain lanskap area perumahan.
71101,Konsultasi arsitektur renovasi rumah tinggal.
71101,Merancang bangunan gedung apartemen.
71101,Membuat studi awal arsitektur proyek.
71101,Menginspeksi keselamatan bangunan sekolah.
71101,Merencanakan tata guna lahan perkotaan.
71101,Konsultasi arsitektur bangunan ritel.
71101,Mendesain bangunan hotel dan penginapan.
71101,Menyusun RAB proyek konstruksi bangunan.
71101,Mengawasi pembangunan gedung perkantoran.
71101,Membuat desain bangunan museum seni.
71101,Konsultasi arsitektur bangunan pendidikan.
71101,Merancang bangunan pusat perbelanjaan.
71101,Membuat pra-desain arsitektur gedung.
71101,Menginspeksi bangunan industri manufaktur.
71101,Merencanakan pengembangan wilayah komersial.
71101,Konsultasi arsitektur konservasi bangunan.
71101,Mendesain bangunan gedung parkir bertingkat.
71101,Menyusun laporan pengawasan konstruksi.
71101,Mengawasi aspek arsitektur konstruksi.
71101,Membuat desain bangunan fasilitas olahraga.
71101,Konsultasi arsitektur bangunan keagamaan.
71101,Merancang bangunan gedung teater seni.
71101,Melakukan penilaian kelayakan bangunan.
71101,Menginspeksi bangunan komersial lainnya.
71101,Merencanakan proyek pembangunan infrastruktur.
71101,Konsultasi arsitektur bangunan pemerintahan.
71101,Mendesain bangunan pusat komunitas.
71101,Membuat desain bangunan bandara baru.
71101,Mengawasi manajemen proyek bangunan.
71101,Membuat desain interior kantor modern.
71101,Konsultasi arsitektur bangunan perumahan.
71101,Merancang bangunan gedung apartemen mewah.
71101,Membuat analisa biaya konstruksi gedung.
71101,Melakukan pendampingan masyarakat konstruksi.
71101,Konsultasi arsitektur dan inspeksi gedung
71102,Konsultasi teknik industri dan produksi.
71102,Desain rekayasa konstruksi bangunan gedung.
71102,Survei geofisika dan interpretasi data.
71102,Manajemen proyek teknik sipil.
71102,Konsultasi teknik lingkungan konstruksi.
71102,Perancangan sistem kendali lalu lintas.
71102,Rekayasa pembangkit listrik dan distribusi.
71102,Survei geodetik dan pemetaan tanah.
71102,Desain mekanikal dalam bangunan.
71102,Rekayasa fasilitas olahraga.
71102,Konsultasi teknik pertambangan.
71102,Rekayasa teknik kimia dan proses.
71102,Survei hidrologi dan pemetaan.
71102,Manajemen proyek konstruksi.
71102,Desain sistem pendingin dan AC.
71102,Konsultasi teknik akustik.
71102,Perencanaan teknik sipil transportasi.
71102,Rekayasa teknik elektro.
71102,Survei seismik dan gempa bumi.
71102,Desain teknik industri.
71102,Fasilitasi teknis prasarana publik.
71102,Rekayasa sistem keamanan.
71102,Proyek manajemen air.
71102,Jasa penyelidikan lapangan konstruksi.
71102,Pembuatan prospektus geologi.
71102,Interpretasi data geofisika.
71102,Desain teknik kontrol polusi.
71102,Survei keadaan bawah permukaan tanah.
71102,Rekayasa untuk proses industrial.
71102,Perencanaan perluasan proyek listrik.
71102,Konsultasi rekayasa konstruksi.
71102,Pembuatan peta dan kartografi.
71102,Desain teknik mekanik.
71102,Rekayasa teknik sipil.
71102,Konsultasi teknik listrik.
71102,Survei batas dan tanah.
71102,Manajemen proyek konstruksi.
71102,Desain bangunan non-hunian.
71102,Rekayasa jaringan transmisi listrik.
71102,Konsultasi konstruksi infrastruktur.
71102,Perencanaan fasilitas produksi.
71102,Survei keadaan atas permukaan tanah.
71102,Rekayasa konstruksi jalan.
71102,Desain teknik sistem.
71102,Konsultasi teknik elektronik.
71102,Interpretasi geologi.
71102,Perencanaan gardu induk.
71102,Desain bangunan hunian.
71102,Rekayasa konstruksi sumber daya air.
71102,Jasa rekayasa lainnya.
71201,Melakukan audit sertifikasi sistem manajemen mutu.
71201,Verifikasi legalitas kayu dan dokumen terkait.
71201,Menerbitkan sertifikasi industri hijau baru.
71201,Menilai kesesuaian sistem resi gudang.
71201,Mengelola sertifikasi keamanan pangan.
71201,Memverifikasi sistem manajemen lingkungan industri.
71201,Mengaudit implementasi SMK3 perusahaan.
71201,Menerbitkan sertifikasi produk organik.
71201,Melakukan penilaian HACCP di pabrik.
71201,Melatih auditor sistem manajemen mutu.
71201,Mengontrol sertifikasi sistem keamanan informasi.
71201,Mengelola sertifikasi pengolahan hutan lestari.
71201,Melakukan validasi sertifikasi produk.
71201,Memverifikasi klaim ekolabel produk.
71201,Mengaudit sistem manajemen mutu ISO 9001.
71201,Menyiapkan laporan audit sertifikasi.
71201,Menerima aplikasi sertifikasi produk.
71201,Melakukan survei kepuasan pelanggan.
71201,Mengelola dokumen sertifikasi perusahaan.
71201,Memproses sertifikasi resi gudang.
71201,Melakukan audit internal HACCP.
71201,Memfasilitasi pelatihan SMK3.
71201,Mengelola sertifikasi makanan organik.
71201,Memeriksa persyaratan ekolabel produk.
71201,Mengunjungi lokasi audit sertifikasi.
71201,Meninjau dokumen sistem manajemen.
71201,Mengembangkan prosedur sertifikasi.
71201,Menjaga kerahasiaan data sertifikasi.
71201,Menilai risiko keamanan pangan.
71201,Mengaudit sistem manajemen lingkungan.
71201,Mengevaluasi praktik keselamatan kerja.
71201,Melakukan audit validasi produk.
71201,Memproses sertifikasi kayu legal.
71201,Memverifikasi sistem keamanan informasi.
71201,Mengecek implementasi HACCP.
71201,Memverifikasi label produk organik.
71201,Memfasilitasi sertifikasi industri hijau.
71201,Menyusun laporan validasi dan verifikasi.
71201,Mengelola basis data sertifikasi.
71201,Memeriksa standar mutu produk.
71201,Menyiapkan audit sertifikasi.
71201,Menilai kinerja sistem manajemen.
71201,Melakukan evaluasi resi gudang.
71201,Meninjau dokumen keselamatan kerja.
71201,Memproses klaim ekolabel.
71201,Mengaudit area produksi makanan.
71201,Mengevaluasi efektivitas SMK3.
71201,Memfasilitasi pelatihan auditor.
71201,Mengembangkan program sertifikasi.
71202,Uji laboratorium material dan produk.
71202,Analisis kualitas makanan dan minuman.
71202,Pengujian performa mesin dan kendaraan.
71202,Ukur dan analisis polusi lingkungan.
71202,Uji kelayakan konstruksi gedung.
71202,Verifikasi keamanan produk elektronik.
71202,Inspeksi kualitas material bangunan.
71202,Pengujian kekuatan material industri.
71202,Analisis kegagalan komponen mesin.
71202,Uji coba model pesawat dan kapal.
71202,Kalibrasi alat ukur laboratorium.
71202,Pemeriksaan kualitas air dan udara.
71202,Pengujian karakteristik material.
71202,Melakukan uji mutu sistem resi gudang.
71202,Uji coba kinerja perangkat telekomunikasi.
71202,Pengujian radioaktif material.
71202,Evaluasi ketahanan produk.
71202,Analisis komponen kimia produk.
71202,Verifikasi standar keamanan produk.
71202,Pengujian kualitas makanan ternak.
71202,Ukur getaran dan kebisingan mesin.
71202,Uji laboratorium bidang kelistrikan.
71202,Pemeriksaan mutu produk manufaktur.
71202,Melakukan pengujian mikrobiologi.
71202,Uji kinerja motor dan otomotif.
71202,Analisis sampel lingkungan hidup.
71202,Pengujian produk farmasi.
71202,Uji laboratorium sektor konstruksi.
71202,Evaluasi kinerja peralatan elektronik.
71202,Verifikasi spesifikasi produk.
71202,Pengujian komposisi mineral.
71202,Analisis kerusakan produk.
71202,Uji coba material baru.
71202,Pengujian keamanan pangan.
71202,Verifikasi kualitas cat dan pelapis.
71202,Uji tahan lama produk.
71202,Pengukuran emisi gas buang.
71202,Pengujian kualitas tekstil.
71202,Analisis kualitas air limbah.
71202,Uji coba prototipe produk.
71202,Pengujian bahan bakar dan pelumas.
71202,Verifikasi standar mutu produk.
71202,Pengujian produk pertanian.
71202,Analisis potensi bahaya produk.
71202,Uji coba komponen elektronik.
71202,Penilaian kualitas produk industri.
71202,Melakukan uji coba produk.
71202,Verifikasi dokumen uji laboratorium.
71202,Evaluasi keamanan produk konsumen.
71208,Kalibrasi alat kesehatan rutin dilakukan.
71208,Memelihara peralatan medis rumah sakit.
71208,Pengujian berkala alat radiologi.
71208,Inspeksi sarana prasarana kesehatan.
71208,Melakukan kalibrasi peralatan laboratorium.
71208,Pengecekan kualitas alat medis.
71208,Mengamankan fasilitas kesehatan.
71208,Uji keselamatan alat kesehatan pemerintah.
71208,Kalibrasi alat berat medis.
71208,Melindungi pasien dari radiasi.
71208,Memeriksa standar keamanan alat.
71208,Memelihara peralatan ICU.
71208,Pengujian dan kalibrasi alat bedah.
71208,Melakukan inspeksi ventilasi rumah sakit.
71208,Menguji peralatan radioterapi.
71208,Kalibrasi monitor pasien.
71208,Memeriksa kualitas air di RS.
71208,Perawatan alat kesehatan preventif.
71208,Melakukan kalibrasi alat USG.
71208,Inspeksi fasilitas radiologi.
71208,Menguji alat anestesi.
71208,Melakukan proteksi radiasi.
71208,Kalibrasi alat laboratorium klinis.
71208,Memastikan keamanan alat kesehatan.
71208,Pengujian berkala alat EKG.
71208,Inspeksi sistem gas medis.
71208,Memelihara peralatan gigi.
71208,Kalibrasi peralatan sterilisasi.
71208,Uji keselamatan alat medis swasta.
71208,Memeriksa kinerja alat rontgen.
71208,Melakukan proteksi radiasi medis.
71208,Kalibrasi peralatan hemodialisa.
71208,Inspeksi instalasi listrik RS.
71208,Pengujian berkala ventilator.
71208,Memastikan standar keselamatan RS.
71208,Pengujian alat kesehatan pemerintah.
71208,Kalibrasi alat radiologi digital.
71208,Memeriksa peralatan ruang operasi.
71208,Melakukan inspeksi kamar mayat.
71208,Kalibrasi alat bedah minimal invasif.
71208,Memelihara alat kesehatan darurat.
71208,Pengujian berkala defibrillator.
71208,Mengecek fasilitas oksigen rumah sakit.
71208,Kalibrasi sensor suhu medis.
71208,Inspeksi fasilitas limbah medis.
71208,Melakukan proteksi radiasi staf RS.
71208,Kalibrasi alat fisioterapi.
71208,Uji kualitas alat mata.
71208,Memelihara peralatan unit gawat darurat.
71208,Pengujian berkala alat bantu dengar.
71209,Uji teknis radiasi pengion rutin
71209,Analisis sampel laboratorium harian
71209,Operasional keamanan lab harian
71209,Uji profisiensi bahan acuan
71209,Produksi bahan acuan laboratorium
71209,Kalibrasi alat ukur radiasi
71209,Verifikasi hasil uji laboratorium
71209,Pengelolaan limbah radioaktif lab
71209,Pemeliharaan peralatan uji radioaktif
71209,Pelaporan hasil uji teknis
71209,Pengujian kualitas air limbah
71209,Pengujian keamanan pangan berkala
71209,Pengujian emisi gas buang industri
71209,Pengujian kualitas material bangunan
71209,Penanganan sampel uji laboratorium
71209,Pemantauan lingkungan terkontaminasi radiasi
71209,Audit keamanan laboratorium rutin
71209,Penyiapan larutan standar laboratorium
71209,Pengelolaan data hasil uji
71209,Konsultasi teknis uji laboratorium
71209,Pengujian kekuatan tarik material
71209,Pengujian kekerasan material logam
71209,Analisis komposisi kimiawi sampel
71209,Pengujian resistensi terhadap korosi
71209,Pengujian kinerja alat ukur
71209,Pengujian kandungan logam berat
71209,Verifikasi kinerja peralatan laboratorium
71209,Penyusunan laporan hasil analisis
71209,Evaluasi hasil uji laboratorium
71209,Pengembangan metode uji baru
71209,Pelatihan penggunaan alat uji
71209,Penyimpanan sampel laboratorium aman
71209,Pengecekan peralatan laboratorium berkala
71209,Pembuatan SOP pengujian
71209,Penelitian dan pengembangan metode uji
71209,Pengujian bahan baku industri
71209,Pengujian produk jadi industri
71209,Pengujian kinerja sistem filtrasi
71209,Pengujian tingkat kebisingan lingkungan
71209,Analisis kerusakan material
71209,Pengujian kualitas cat dan pelapis
71209,Pengujian keamanan produk konsumen
71209,Validasi metode uji laboratorium
71209,Kontrol kualitas bahan acuan
71209,Pengujian kualitas udara ambien
71209,Persiapan sampel uji radiasi
71209,Pengelolaan data uji radiasi
71209,Supervisi teknisi laboratorium
71209,Koordinasi kegiatan uji laboratorium
72101,Meneliti teori fisika partikel.
72101,Mengembangkan algoritma komputasi kompleks.
72101,Menganalisis struktur molekul senyawa.
72101,Mengamati perilaku satwa liar.
72101,Menyelidiki formasi batuan purba.
72101,Memformulasikan solusi kimia baru.
72101,Menguji hipotesis astronomi.
72101,Meneliti efektivitas obat herbal.
72101,Membuat model simulasi ekosistem.
72101,Memantau aktivitas gunung berapi.
72101,Meneliti genetika tanaman pangan.
72101,Mengembangkan perangkat lunak statistik.
72101,Menganalisis data iklim global.
72101,Mengidentifikasi spesies mikroba baru.
72101,Menyelidiki efek radiasi kosmik.
72101,Membuat materi pembelajaran fisika.
72101,Mengembangkan metode sintesis organik.
72101,Mengobservasi objek luar angkasa.
72101,Meneliti pertumbuhan sel kanker.
72101,Memetakan sebaran sumber daya alam.
72101,Memformulasikan komposisi pupuk.
72101,Mengembangkan model epidemiologi.
72101,Menganalisis data seismik gempa.
72101,Mengidentifikasi fosil dinosaurus.
72101,Menyelidiki sistem tata surya.
72101,Membuat jurnal penelitian biologi.
72101,Mengembangkan sensor kimia canggih.
72101,Mengobservasi galaksi Bimasakti.
72101,Meneliti dampak perubahan iklim.
72101,Memetakan keanekaragaman hayati.
72101,Memformulasikan bahan bakar alternatif.
72101,Mengembangkan metode penanganan limbah.
72101,Menganalisis struktur protein.
72101,Mengidentifikasi jenis-jenis tumbuhan langka.
72101,Menyelidiki asal-usul alam semesta.
72101,Membuat presentasi hasil penelitian.
72101,Mengembangkan teknologi nano terbaru.
72101,Mengobservasi planet Mars.
72101,Meneliti perilaku hewan primata.
72101,Memetakan potensi energi terbarukan.
72101,Memformulasikan produk perawatan kulit.
72101,Mengembangkan sistem peringatan dini.
72101,Menganalisis data kualitas air.
72101,Mengidentifikasi virus penyebab penyakit.
72101,Menyelidiki pola cuaca ekstrem.
72101,Membuat proposal penelitian ilmiah.
72101,Mengembangkan instrumen penelitian.
72101,Mengobservasi lubang hitam.
72101,Meneliti evolusi spesies hewan.
72101,Memetakan wilayah konservasi alam.
72102,Mengembangkan teknologi rekayasa modern
72102,Meneliti solusi teknik inovatif
72102,Menguji coba prototipe teknologi baru
72102,Menganalisis data penelitian teknik
72102,Merancang sistem rekayasa canggih
72102,Mengoptimalkan performa teknologi
72102,Mengembangkan perangkat lunak engineering
72102,Membuat laporan hasil penelitian teknik
72102,Berkolaborasi dalam proyek engineering
72102,Memperbarui pengetahuan teknik terbaru
72102,Mengelola proyek penelitian teknik
72102,Menemukan solusi masalah teknik
72102,Merancang dan menguji alat teknik
72102,Mengimplementasikan teknologi engineering
72102,Mempelajari dan menganalisis teknologi
72102,Membuat model simulasi teknik
72102,Melakukan eksperimen teknik rutin
72102,Meneliti material teknik baru
72102,Mengembangkan desain engineering inovatif
72102,Menulis artikel penelitian teknik
72102,Berdiskusi tentang isu teknik terkini
72102,Memberikan presentasi hasil penelitian
72102,Menyusun proposal penelitian teknik
72102,Membuat laporan kemajuan proyek
72102,Melakukan evaluasi hasil penelitian
72102,Menguji stabilitas rekayasa sistem
72102,Menemukan terobosan teknologi baru
72102,Mengelola anggaran penelitian teknik
72102,Membimbing peneliti junior teknik
72102,Mengembangkan algoritma engineering
72102,Mengolah data eksperimen teknik
72102,Merancang sistem kontrol engineering
72102,Menentukan spesifikasi teknis proyek
72102,Menganalisis risiko proyek teknik
72102,Mengembangkan perangkat keras teknik
72102,Meneliti efisiensi energi sistem
72102,Membuat paten teknologi engineering
72102,Berpartisipasi dalam konferensi teknik
72102,Mengolah dan menganalisis data
72102,Mempresentasikan temuan penelitian
72102,Melakukan analisis kegagalan teknik
